geography_type,geography_id,mobilebb_4g_area_st_pct
County,29053,0.839722421001952
County,29065,0.8003586719165836
County,29075,0.7974770380898787
County,29085,0.8422745336994526
County,37001,0.8143401560586668
County,37005,0.9820188269213816
County,37017,0.38294642305363635
County,37021,0.4818312443957163
County,37027,0.842258855051538
County,37055,0.8581085548918985
County,37057,0.7620504120919356
County,37067,0.889054827849359
County,37081,0.13138374384641324
County,37091,0.975152545240079
County,37103,0.800928728522066
County,37117,0.865566772586526
County,37127,0.969916528551179
County,37141,0.9762669170792062
County,37151,0.4210718446290324
County,37165,0.8054128727134244
County,37167,0.7886599786768678
County,39055,0.9852251807249248
County,39063,0.8474458940607092
County,39065,0.8030778315282088
County,39075,0.8114261205562798
County,39089,0.5745977985373568
County,39097,0.9472130738338858
County,39109,0.5333589559801452
County,39121,0.40771606532657545
County,39131,0.9857456591726355
County,39143,0.572536815336927
County,39147,0.6696718572644187
County,39159,0.8065816563825308
County,39169,0.5263338165193252
County,39173,0.9184444147315876
County,40009,0.8897517834782327
County,40019,0.34193614725291693
County,40031,0.8851893436757284
County,40043,0.9517082235634763
County,40053,0.836066605491145
County,37181,0.9114781193962666
County,37191,0.890754392411599
County,37197,0.9446140339737955
County,38007,0.7619713860655742
County,38019,0.320618771847327
County,38031,0.9716158810494229
County,38035,0.8673264549590719
County,38045,0.9282867097873598
County,38061,0.9759105008030221
County,38073,0.5839548165749692
County,38079,0.9104368332177024
County,38091,0.9958073460600102
County,38103,0.6075485074725554
County,39003,0.9440442409340128
County,39015,0.9055179065543256
County,39027,0.9779928199956268
County,39039,0.7043227148825162
County,39047,0.9825871360017817
County,35015,0.31311548456610067
County,35027,0.887406344247828
County,35028,0.8544428676254098
County,35045,0.8898542655955266
County,35053,0.7371479856233631
County,36003,0.5260954387549642
County,36021,0.8613276557711865
County,36037,0.3220316027858378
County,36043,0.7743240980604005
County,36057,0.9385808882653311
County,36069,0.7610377408550014
County,36083,0.9375420182415202
County,36095,0.8430416643264591
County,36109,0.46201201611511106
County,36121,0.5419891072344175
County,36123,0.42454674424987965
County,42013,0.843341232776559
County,42015,0.3599019985998465
County,42021,0.6475917111496335
County,42031,0.8294939194897143
County,42047,0.919191241570131
County,42063,0.6395422788489259
County,42069,0.9843878433827259
County,42087,0.9232339907946372
County,42093,0.9197863040394493
County,42105,0.8062069662213031
County,42113,0.700943126174253
County,42123,0.683504217892313
County,45005,0.3226418284818824
County,45009,0.7206812491179871
County,45027,0.6425806276163932
County,45039,0.4271308864401253
County,47005,0.9935651441405245
County,47007,0.8805146460107224
County,47013,0.8066812482630934
County,47027,0.944468686853612
County,47031,0.6435682254848972
County,47045,0.5682523743874345
County,47057,0.6652920085243249
County,47069,0.9905589760984469
County,47081,0.4865882948219144
County,47093,0.9534583716542936
County,47105,0.8036035684135269
County,47117,0.4858787320610127
County,47129,0.943271892217947
County,47139,0.9340072897563625
County,47151,0.8931498868075942
County,47173,0.5163898792639594
County,47179,0.8090324819721667
County,45049,0.5354313040351607
County,45053,0.5191683158123637
County,45075,0.26640447016212904
County,45081,0.736205589416683
County,46003,0.5422352947241149
County,46007,0.6362643574165274
County,46017,0.8278765615338401
County,46029,0.6491790921828202
County,46035,0.8503381007422388
County,46043,0.7906264420140678
County,46055,0.9934200172762293
County,46061,0.5421635245619828
County,46087,0.7368106308574743
County,46095,0.620943042077131
County,46103,0.8968346105479896
County,46111,0.7443216686069273
County,46125,0.44096240931632846
County,46137,0.9506312802889286
County,40059,0.6374537229457637
County,40063,0.6471340729806373
County,40073,0.8627713767077335
County,40081,0.4307024771511082
County,40087,0.728177960829214
County,40097,0.7243552110134885
County,40109,0.9672340000988268
County,40123,0.49220938051740815
County,40127,0.8661012580595934
County,40147,0.5046162603363983
County,40153,0.5999652157344396
County,41017,0.9444615680258799
County,41031,0.724894019689331
County,41037,0.6553457866992471
County,41053,0.8027997476672402
County,41069,0.6706857910565504
County,42005,0.8441648039225736
County,48357,0.6081195491539835
County,48359,0.42180978087488785
County,48367,0.9009114697450219
County,48379,0.8625248038035748
County,48381,0.9191709148859777
County,48393,0.6382991414791949
County,48397,0.8371550365044195
County,48411,0.6825011386821616
County,48425,0.998162070581559
County,48429,0.9855533496085825
County,48433,0.6231342908185694
County,48445,0.9254524406538114
County,48449,0.9497616509092245
County,48459,0.9643490989343725
County,48463,0.4184966863803898
County,48475,0.5416890591416779
County,48491,0.7996627524837092
County,48497,0.18802189230385735
County,48507,0.604538573336465
County,49011,0.22611215236594154
County,47185,0.6296677330836501
County,47189,0.8974917248856923
County,48009,0.8642895086414896
County,48011,0.8600330481895847
County,48021,0.6380090786244236
County,48031,0.9512791968708686
County,48047,0.8484568922428187
County,48053,0.7845723495403496
County,48063,0.524149470458306
County,48069,0.6792589612709606
County,48079,0.9528173931437995
County,48095,0.976197990320778
County,48099,0.5517129859839889
County,48103,0.7972353136040048
County,48115,0.8919867451812787
County,48123,0.5589130025476219
County,48127,0.4672105302981925
County,48137,0.9547945708718231
County,48149,0.5976971631008619
County,48159,0.8728155682782656
County,48169,0.8102740052645587
County,48177,0.6615094148741368
County,48179,0.5935595546366137
County,48185,0.6389631334474689
County,48191,0.8220052042223182
County,48195,0.6074536627799589
County,48217,0.7226172977687684
County,48227,0.8239357654499797
County,48233,0.6750313070236376
County,48247,0.6570968653043544
County,48251,0.9122632514751992
County,48263,0.9462696529011456
County,48265,0.830053992372681
County,48275,0.8750399793583141
County,48283,0.822504340475259
County,48297,0.9241149933847764
County,48303,0.954141297083966
County,48309,0.951144927865642
County,48319,0.9532216830543134
County,48329,0.8172379997670678
County,48339,0.6293000688175615
County,48349,0.8892164445871061
County,48353,0.7498448633928787
County,51121,0.5942053885718644
County,51125,0.5206101241948878
County,51141,0.6167856952772904
County,51145,0.820548764329489
County,51155,0.7628760936839228
County,51157,0.28796617699749777
County,51173,0.8003369262439295
County,51187,0.825252380404323
County,51197,0.5263133717473512
County,51510,0.771714246605431
County,51530,0.3718882236830876
County,51540,0.7699872366023905
County,51595,0.9521539966358059
County,51660,0.5811550710325627
County,51670,0.36377787372863063
County,51760,0.2599501933438322
County,51775,0.5594845250933056
County,51820,0.9286073164098431
County,53013,0.8880656771633247
County,53021,0.5261224894830979
County,55029,0.8254355468585718
County,55033,0.6515688766222036
County,55039,0.6797895677809841
County,55045,0.8600180232321504
County,55063,0.6597893626305102
County,55069,0.7227378993764062
County,55073,0.5827873894289335
County,55081,0.6875564129699685
County,55095,0.9514795390209734
County,55103,0.5420209697757405
County,55115,0.8947213656458698
County,55129,0.8526504360573345
County,55141,0.7855479618081458
County,56025,0.4037302466320317
County,56031,0.7548637684377831
County,56033,0.954107695484931
County,56045,0.6557508928334843
County,72013,0.996411807453515
County,53041,0.5848666351524232
County,53045,0.8792781446650563
County,53065,0.8764001841074215
County,54001,0.9933289348359562
County,54007,0.7842458338589792
County,54013,0.9907453517227761
County,54021,0.5989637592904813
County,54039,0.17187097866552828
County,54049,0.5293771717940235
County,54061,0.9563980024788092
County,54079,0.927056568217692
County,54089,0.9024338713546369
County,54101,0.5005488682962554
County,55003,0.5992783758672569
County,55005,0.7838672788224512
County,55007,0.8279600840260921
County,55017,0.7390214459421551
County,55025,0.8524406073310707
County,49029,0.9790611945554312
County,49031,0.8499683970972947
County,49035,0.8505826079697225
County,49051,0.42019833669287066
County,50005,0.45017656787324556
County,50019,0.9654727876528769
County,51007,0.3563198484197908
County,51017,0.7525169066520309
County,51029,0.9063812507447786
County,51043,0.8348842393289064
County,51047,0.8395820268997861
County,51063,0.9075662040550163
County,51075,0.9341654610328595
County,51101,0.8516078312063723
County,51111,0.9742135013868832
County,51113,0.9514732291445247
County,01023,0.7151689093115144
County,01025,0.8000519612697895
County,01029,0.9288665220899777
County,01031,0.9299225192454371
County,01037,0.799933680024564
County,01047,0.9222753064578197
County,01055,0.4292616224717735
County,01059,0.4480269523663922
County,01061,0.6066084331158409
County,01067,0.8794583827251446
County,01071,0.4398048889800351
County,01081,0.4585187970482514
County,01085,0.5886501459480128
County,01087,0.5986422061572825
County,01089,0.9014194885507442
County,02070,0.9585496443281137
County,02110,0.019369626885397468
County,02130,0.8975569924422533
County,02185,0.7710157286121396
County,02195,0.8645865869272646
County,02220,0.8575938242317632
County,02230,0.9130988324900424
County,05143,0.7378907405195438
County,05147,0.7354443054871235
County,06003,0.6306203530394825
County,06007,0.4694896236768312
County,01093,0.604492421238749
County,01095,0.9467549098889254
County,01097,0.5559081852200622
County,01101,0.4087445625223372
County,01117,0.6165359974921699
County,01119,0.8163852039716263
County,01125,0.9630353073528864
County,01131,0.5525678227144004
County,02020,0.48479976159727595
County,02068,0.723095159177095
County,72019,0.5226946420662074
County,72025,0.7348935264534201
County,72031,0.6429374779846941
County,72045,0.8599413894813738
County,72054,0.8451690031350975
County,72061,0.8759455224733979
County,72069,0.6715276804086671
County,72083,0.8733865835404181
County,72093,0.7863270088192686
County,72105,0.8198644847316618
County,72115,0.43015378335698085
County,72129,0.6091376750492463
County,72135,0.5212439622061218
County,72145,0.5720109003930188
County,01007,0.836508719627993
County,01011,0.0538858111250556
County,01015,0.8775610688528047
County,06045,0.453035388513123
County,06049,0.7859407269625868
County,06051,0.9755300389202248
County,06057,0.7924228549759419
County,06059,0.7373788621594726
County,06065,0.8532266095838069
County,06069,0.9485031212085031
County,06073,0.6993774636414524
County,06075,0.5513793985746128
County,06113,0.5928533879317994
County,08001,0.7588021296456258
County,08007,0.6871108644110745
County,08009,0.7785936224762953
County,08015,0.45595971160889587
County,08017,0.6281273802605549
County,08021,0.5767235185290858
County,08023,0.24984849672277035
County,08029,0.9348700321513193
County,08037,0.8445405623509705
County,08043,0.08823613762023289
County,06081,0.5430353621658217
County,06083,0.8168708003715369
County,06087,0.9232364334721097
County,06095,0.8381860235742451
County,06101,0.7854583688244203
County,06103,0.2908408305468413
County,06109,0.7952760520114798
County,06009,0.734890594896862
County,06013,0.8064580711054161
County,06015,0.7641958146595265
County,02013,0.4673383301960082
County,13149,0.42012905745312645
County,20059,0.7014826837072384
County,06025,0.6354104819197512
County,06029,0.4703292395249206
County,06031,0.57668766984659
County,06039,0.2667037835612364
County,13067,0.9071381205781587
County,13069,0.616756462415474
County,13073,0.9790636394561978
County,13077,0.9696835015543801
County,13081,0.9419722532004207
County,13087,0.8656507235796361
County,13093,0.8229603897000539
County,13095,0.5822693945581796
County,13101,0.8085172175271274
County,13103,0.6719411225984308
County,13109,0.8970155882231846
County,13115,0.9075310161026792
County,13119,0.5912644096398207
County,08061,0.8237257003306165
County,08063,0.6140792474409434
County,08069,0.24756362066723003
County,12089,0.6612913202149995
County,12091,0.8068924719778646
County,12097,0.5069806974542582
County,12099,0.8669025214878531
County,12101,0.4373834065489037
County,12107,0.4003552821832905
County,12109,0.7859776785820711
County,12113,0.8499766330826625
County,12115,0.7303175923689256
County,12117,0.9771688903592453
County,12127,0.730998620900718
County,12131,0.35848641709221124
County,13003,0.8776047158118047
County,13005,0.9119572269262186
County,13009,0.8184919807904941
County,13015,0.7370330756570322
County,13023,0.48166500298398895
County,13025,0.7314424050963572
County,13031,0.6014268580996691
County,13037,0.5808964072726864
County,13049,0.9713965703907994
County,13053,0.8536926909020587
County,13057,0.7304614094246145
County,13063,0.720246804701284
County,09013,0.8308168498718047
County,10005,0.5315737318126563
County,11001,0.9626226247439107
County,12003,0.40357366808992895
County,12005,0.7143312976005347
County,12011,0.7895935446302564
County,12015,0.5804267384123037
County,12071,0.6966363726452883
County,12079,0.9692181004864507
County,12081,0.9103748437557668
County,02275,0.8288731781912043
County,08085,0.7683468924525921
County,12017,0.3888065196670603
County,12029,0.5574160538504033
County,12031,0.999889523191566
County,12041,0.7204191658006808
County,12043,0.6757537509250477
County,12045,0.9050121960751151
County,12049,0.9897353286977947
County,12051,0.763955987894124
County,12053,0.49988319454988933
County,12061,0.8682965244186659
County,12063,0.6535716553508126
County,12069,0.975335429602636
County,08075,0.9813588273469842
County,08077,0.9301978857431639
County,08081,0.3740056630992572
County,08087,0.46172555793811654
County,08091,0.8494022919038859
County,08097,0.9982720667354582
County,08103,0.874223708318294
County,08109,0.8882139871088841
County,08119,0.9930527715397099
County,08121,0.9431233172553195
County,08125,0.9489342313842534
County,09003,0.6617400926154414
County,09007,0.9941636062906073
County,05015,0.34435231489152174
County,05017,0.9767399060629168
County,05025,0.5173307494689641
County,05027,0.8888529678855281
County,05033,0.941601924992227
County,05045,0.7013646226262809
County,05047,0.7860239876033481
County,05053,0.9843234706692605
County,05059,0.42395081741450374
County,05067,0.7779834293692676
County,05073,0.730058763717538
County,05081,0.7088453640521024
County,05083,0.9427575158246507
County,05087,0.4663758522919175
County,15001,0.7721084948736483
County,15007,0.6875875264960624
County,16001,0.993867941137263
County,16003,0.849188274211466
County,16009,0.8583883558111521
County,16017,0.9035181609935536
County,16019,0.20174139435839172
County,05089,0.8472909185874513
County,05091,0.9355156128008965
County,05093,0.8003504389420822
County,05099,0.5263685955531797
County,05103,0.947340852055627
County,05113,0.7603885914944224
County,05115,0.9563993229499548
County,05121,0.9062963727828582
County,05133,0.8419478714141339
County,05137,0.7441431892019886
County,13317,0.46144560925620154
County,13321,0.8576065574753897
County,04005,0.850775449376525
County,04009,0.870752744615935
County,04011,0.686833313187202
County,04012,0.895619920485377
County,04017,0.7388794394840212
County,04021,0.5606440144643409
County,04023,0.15767704542252503
County,04027,0.8904852329734239
County,05003,0.725493404209624
County,05013,0.9851003220965328
County,16071,0.5849486189833752
County,16077,0.40606682091087115
County,16079,0.8848949896580999
County,16083,0.9015230443807088
County,17003,0.21039312245481623
County,17007,0.5066252231793605
County,17011,0.689680673689876
County,17015,0.5918563815315677
County,17023,0.5952106832798063
County,17033,0.7465010178792914
County,17037,0.31427371312050345
County,17041,0.9936872275735769
County,17043,0.6631826101265975
County,18117,0.9317903575809411
County,18121,0.9566218417313554
County,18127,0.96519568558647
County,18135,0.8023147012883655
County,18137,0.8577352154953484
County,18141,0.9914973848719155
County,18149,0.42416953120153733
County,18151,0.9547560325665239
County,18159,0.4746139031156295
County,18161,0.36224276952694756
County,18167,0.6498162337904906
County,18169,0.7972636986407065
County,18175,0.8691925376701389
County,18181,0.44407141212810647
County,19001,0.9210022683866129
County,17047,0.3908453634163649
County,17051,0.9538930641352621
County,17053,0.87233865007477
County,17057,0.8405420120975101
County,17063,0.9204844313846853
County,18055,0.944613748976987
County,18057,0.7585334069453757
County,18065,0.8165011734896326
County,18067,0.8164955917472895
County,18071,0.7619575211400927
County,18077,0.9240027092263647
County,18087,0.5179171126156438
County,18091,0.991682829689146
County,18097,0.7936592465573179
County,18101,0.8431334203848657
County,18103,0.8934532988219053
County,18109,0.5557943220168604
County,16023,0.8622852556838834
County,16025,0.6791986889071754
County,16029,0.9465333534631808
County,16033,0.7706424775218814
County,16041,0.8918073146238868
County,16043,0.8432650579956564
County,16047,0.970992313533256
County,16053,0.31031267377142285
County,16055,0.9276913109398836
County,16061,0.7295314774685087
County,16065,0.8731253820283404
County,16069,0.9437910545113588
County,18007,0.7678407951262658
County,18013,0.469254499624555
County,18015,0.91768482028802
County,18019,0.8268800648363966
County,18025,0.9111215570227933
County,18031,0.18541905871926323
County,18035,0.6436036122890992
County,18045,0.5435791400567358
County,13137,0.956264451992635
County,13141,0.8155128197867718
County,13147,0.9292668297673534
County,13155,0.7377584671532254
County,13159,0.7418839219097751
County,13165,0.9231657656656329
County,13171,0.7742792308867802
County,13173,0.5884717238575761
County,20091,0.711119844640951
County,20097,0.7961109950385045
County,20099,0.8865136099009228
County,20103,0.9639840031433946
County,20109,0.9695736944460429
County,20113,0.9682277947031991
County,20119,0.26551248152546736
County,20125,0.8902420922874776
County,20131,0.8376640761282442
County,20141,0.8690590193512476
County,20143,0.6503911295104112
County,20157,0.9231599807626073
County,20165,0.7430588873443276
County,20167,0.6994071729457673
County,20171,0.9021029739801278
County,20177,0.9980746196108107
County,22057,0.8208625921027143
County,22061,0.8774019122826602
County,22063,0.7431894039112595
County,22069,0.5151868632516723
County,22075,0.9455330691089889
County,22079,0.8567750781080903
County,22081,0.6052503671478273
County,22085,0.6272008342475492
County,21111,0.8855935042655304
County,21113,0.42167383909307127
County,21123,0.9984521871785046
County,21129,0.7804057533073963
County,21135,0.9849446117154393
County,21139,0.9249878928511015
County,21145,0.9618945022432869
County,21153,0.7576650719221585
County,21159,0.7093234167536966
County,21167,0.8491478259361251
County,21171,0.9248806631766949
County,21173,0.8618988863410789
County,21179,0.809117630505631
County,19053,0.6807442506314961
County,18003,0.7319009889047652
County,13181,0.9727905497158241
County,19061,0.9791090848768125
County,19069,0.7972221291158389
County,19075,0.320989729418041
County,19077,0.6011835656048715
County,19089,0.9910250104438175
County,19093,0.9851978088349114
County,19101,0.8564607905850322
County,19103,0.5105091285068728
County,19107,0.9192115515459122
County,19111,0.9500682811189018
County,19127,0.5606022780283426
County,19129,0.772634638290707
County,19135,0.5684281953545617
County,19139,0.8536116722279409
County,19145,0.683585250169606
County,20181,0.5742349416852854
County,19153,0.9003250614802981
County,19155,0.813067640186862
County,19159,0.8360768008972537
County,19163,0.28496780072530203
