id,name,company,type,address,city,postal,state,lat,lon,profile_url
13409,CalEthos Site 2 - Building 4,"CalEthos, Inc.",Colocation,W Sinclair Rd,Calipatria,92233,California,33.175684,-115.533236,https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-4/
13400,CalEthos Site 1 - Building 1,"CalEthos, Inc.",Colocation,Hwy 111 & E Hoober Rd,Calipatria,92233,California,33.169966,-115.521122,https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-1/
13410,CalEthos Site 2 - Building 5,"CalEthos, Inc.",Colocation,W Sinclair Rd,Calipatria,92233,California,33.174775,-115.528657,https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-5/
13402,CalEthos Site 1 - Building 3,"CalEthos, Inc.",Colocation,Hwy 111,Calipatria,92233,California,33.173859,-115.521122,https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-3/
13408,CalEthos Site 2 - Building 3,"CalEthos, Inc.",Colocation,W Sinclair Rd,Calipatria,92233,California,33.173812,-115.533268,https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-3/
13403,CalEthos Site 1 - Building 4,"CalEthos, Inc.",Colocation,Hwy 111 & W Sinclair Rd,Calipatria,92233,California,33.175724,-115.521158,https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-4/
13406,CalEthos Site 2 - Building 1,"CalEthos, Inc.",Colocation,E Hoober Rd,Calipatria,92233,California,33.169935,-115.53319,https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-1/
13407,CalEthos Site 2 - Building 2,"CalEthos, Inc.",Colocation,E Hoober Rd,Calipatria,92233,California,33.171876,-115.533262,https://www.datacentermap.com/usa/california/el-centro/calethos-site-2-building-2/
13404,CalEthos Site 1 - Building 5,"CalEthos, Inc.",Colocation,W Sinclair Rd,Calipatria,92233,California,33.174909,-115.525862,https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-5/
13401,CalEthos Site 1 - Building 2,"CalEthos, Inc.",Colocation,Hwy 111,Calipatria,92233,California,33.171979,-115.521122,https://www.datacentermap.com/usa/california/el-centro/calethos-site-1-building-2/
12769,Cogent Data Center - Livermore,"Cogent Communications, Inc.",Colocation,8851 Manning Rd,Livermore,94551,California,37.7581321,-121.7982028,https://www.datacentermap.com/usa/california/hayward/cogent-data-center-livermore/
14013,STACK Infrastructure SVY03A,STACK INFRASTRUCTURE,Colocation,26203 Production Ave,Hayward,94545,California,37.6271174,-122.1191572,https://www.datacentermap.com/usa/california/hayward/stack-infrastructure-svy03a/
9498,Lumen Hayward 1,Lumen,Colocation,23965 Connecticut St,Hayward,94545,California,37.6384934,-122.1299872,https://www.datacentermap.com/usa/california/hayward/lumen-hayward-1/
11011,AT&T Hayward,AT&T Inc.,Colocation,221 W Winton Ave,Hayward,94544,California,37.66000243696476,-122.0969221441577,https://www.datacentermap.com/usa/california/hayward/att-hayward/
10374,Cogent Data Center - Stockton,"Cogent Communications, Inc.",Colocation,3807 Coronado Ave,Stockton,95204,California,37.9876188,-121.2887067,https://www.datacentermap.com/usa/california/stockton/cogent-data-center-stockton/
11447,Nautilus Stockton,Nautilus Data Technologies,Colocation,1002 Embarcadero,Stockton,95203,California,37.96522046144173,-121.3685587045894,https://www.datacentermap.com/usa/california/stockton/nautilus-stockton/
11769,Rowan Matterhorn,Rowan Digital Infrastructure,Colocation,19900 Byron Rd,Tracy,95391,California,37.79625437573112,-121.5547446388748,https://www.datacentermap.com/usa/california/stockton/rowan-matterhorn/
1384,Lumen Bakersfield 2,Lumen,Colocation,1430 Truxtun Ave,Bakersfield,93301,California,35.373399,-119.017953,https://www.datacentermap.com/usa/california/bakersfield/twtc-bakersfield/
5288,Lumen Bakerfield 1,Lumen,Colocation,2020 P. Street,Bakersfield,93311,California,35.37783,-119.011412,https://www.datacentermap.com/usa/california/bakersfield/level3-bakerfield1/
2237,Impulse Santa Barbara,Impulse Advanced Communications,Colocation,104 W Anapamu St,Santa Barbara,93101,California,34.4223644,-119.7062586,https://www.datacentermap.com/usa/california/santa-barbara/santa-barbara/
5462,Lumen Santa Barbara,Lumen,Colocation,122 Helena Ave,Santa Barbara,92101,California,34.414414,-119.690154,https://www.datacentermap.com/usa/california/santa-barbara/level3-santa-barbara/
8980,Centersquare - Los Angeles LAX4-A,Centersquare,Colocation,2301 W 120th St,Hawthorne,90250,California,33.92448928740774,-118.3210578715873,https://www.datacentermap.com/usa/california/hawthorne/evoque-hawthorne-lax1/
5374,Lumen Manchester 1,Lumen,Colocation,19700 State Hwy,Manchester,95459,California,38.9699164,-123.6869288,https://www.datacentermap.com/usa/california/manchester-ca/level3-manchester1/
5449,Lumen San Bernardino,Lumen,Colocation,5705 Industrial Parkway,San Bernardino,92407,California,34.1842015,-117.3544382,https://www.datacentermap.com/usa/california/san-bernardino/level3-san-bernardino/
